注意事项,#genre#
Adithya,http://2099.tv12.xyz/408_1762446006892.m3u8
Makkal TV,http://2099.tv12.xyz/409_1762446006892.m3u8
Zee Action,http://2099.tv12.xyz/410_1762446006892.m3u8
Astro KTV,http://2099.tv12.xyz/411_1762446006892.m3u8
Zee TV HD,http://2099.tv12.xyz/412_1762446006892.m3u8
Zee Cinema HD,http://2099.tv12.xyz/413_1762446006892.m3u8
Color HD,http://2099.tv12.xyz/414_1762446006892.m3u8
Starplus HD,http://2099.tv12.xyz/415_1762446006892.m3u8
Picture HD,http://2099.tv12.xyz/416_1762446006892.m3u8
Zee News,http://2099.tv12.xyz/417_1762446006892.m3u8
Asianet,http://2099.tv12.xyz/418_1762446006892.m3u8
Asianet News,http://2099.tv12.xyz/419_1762446006892.m3u8
Discovery World Tamil,http://2099.tv12.xyz/420_1762446006892.m3u8
History Tamil,http://2099.tv12.xyz/421_1762446006892.m3u8
NatGeo Tamil,http://2099.tv12.xyz/422_1762446006892.m3u8
Natgeo Wild Tamil,http://2099.tv12.xyz/423_1762446006892.m3u8
Astro Sonypix,http://2099.tv12.xyz/424_1762446006892.m3u8
Discovery Kids Tamil,http://2099.tv12.xyz/425_1762446006892.m3u8
Discovery Tamil,http://2099.tv12.xyz/426_1762446006892.m3u8
Sony Yay Tamil,http://2099.tv12.xyz/427_1762446006892.m3u8
Sun TV India,http://2099.tv12.xyz/428_1762446006892.m3u8
Starmaa HD,http://2099.tv12.xyz/429_1762446006892.m3u8
Starmaa Movies HD,http://2099.tv12.xyz/430_1762446006892.m3u8
Bollyone,http://2099.tv12.xyz/431_1762446006892.m3u8
Astro Sunmusic,http://2099.tv12.xyz/432_1762446006892.m3u8
Vijay Super,http://2099.tv12.xyz/433_1762446006892.m3u8
Vellithirai,http://2099.tv12.xyz/434_1762446006892.m3u8
泰国,#genre#
Channel 3 Thailand,http://2099.tv12.xyz/435_1762446006892.m3u8
Channel 5 Thailand,http://2099.tv12.xyz/436_1762446006892.m3u8
Channel 7 Thailand,http://2099.tv12.xyz/437_1762446006892.m3u8
MCOT HD Thailand-1,http://2099.tv12.xyz/438_1762446006892.m3u8
PPTV Thailand1,http://2099.tv12.xyz/439_1762446006892.m3u8
Thai Thai,http://2099.tv12.xyz/440_1762446006892.m3u8
Amarin,http://2099.tv12.xyz/441_1762446006892.m3u8
Ch 8,http://2099.tv12.xyz/442_1762446006892.m3u8
GmmOne,http://2099.tv12.xyz/443_1762446006892.m3u8
Mono,http://2099.tv12.xyz/444_1762446006892.m3u8
Thairath,http://2099.tv12.xyz/445_1762446006892.m3u8
tpbs,http://2099.tv12.xyz/446_1762446006892.m3u8
Workpoint,http://2099.tv12.xyz/447_1762446006892.m3u8
Gmm Channel,http://2099.tv12.xyz/448_1762446006892.m3u8
Nation,http://2099.tv12.xyz/449_1762446006892.m3u8
Tnn24,http://2099.tv12.xyz/450_1762446006892.m3u8
Nbt,http://2099.tv12.xyz/451_1762446006892.m3u8
New,http://2099.tv12.xyz/452_1762446006892.m3u8
TPTV,http://2099.tv12.xyz/453_1762446006892.m3u8
英国,#genre#
BBC 1,http://2099.tv12.xyz/454_1762446006892.m3u8
BBC 2,http://2099.tv12.xyz/455_1762446006892.m3u8
CBBC,http://2099.tv12.xyz/456_1762446006892.m3u8
More4,http://2099.tv12.xyz/457_1762446006892.m3u8
Freesports,http://2099.tv12.xyz/458_1762446006892.m3u8
Skynews,http://2099.tv12.xyz/459_1762446006892.m3u8
Pick TV,http://2099.tv12.xyz/460_1762446006892.m3u8
itv 1,http://2099.tv12.xyz/461_1762446006892.m3u8
itv 2,http://2099.tv12.xyz/462_1762446006892.m3u8
Euronews,http://2099.tv12.xyz/463_1762446006892.m3u8
Channel 4,http://2099.tv12.xyz/464_1762446006892.m3u8
NatGeo HD,http://2099.tv12.xyz/465_1762446006892.m3u8
CBeebies,http://2099.tv12.xyz/466_1762446006892.m3u8
History,http://2099.tv12.xyz/467_1762446006892.m3u8
Kids TV,http://2099.tv12.xyz/468_1762446006892.m3u8
France 24,http://2099.tv12.xyz/469_1762446006892.m3u8
DW (Deutsch),http://2099.tv12.xyz/470_1762446006892.m3u8
BBC Earth HD,http://2099.tv12.xyz/471_1762446006892.m3u8
BBC Earth Lifestyle,http://2099.tv12.xyz/472_1762446006892.m3u8
MTV Live,http://2099.tv12.xyz/473_1762446006892.m3u8
Star Movies HD,http://2099.tv12.xyz/474_1762446006892.m3u8
NHK World,http://2099.tv12.xyz/475_1762446006892.m3u8
Warner TV,http://2099.tv12.xyz/476_1762446006892.m3u8
HBO HD,http://2099.tv12.xyz/477_1762446006892.m3u8
NatGeo Wild HD,http://2099.tv12.xyz/478_1762446006892.m3u8
Nickelodeon,http://2099.tv12.xyz/479_1762446006892.m3u8
Nick Jr,http://2099.tv12.xyz/480_1762446006892.m3u8
Thrill,http://2099.tv12.xyz/481_1762446006892.m3u8
CGTN,http://2099.tv12.xyz/482_1762446006892.m3u8
Hits Movie,http://2099.tv12.xyz/483_1762446006892.m3u8
Animal Planet (Eng),http://2099.tv12.xyz/484_1762446006892.m3u8
CNBC,http://2099.tv12.xyz/485_1762446006892.m3u8
TLC,http://2099.tv12.xyz/486_1762446006892.m3u8
BBC World News,http://2099.tv12.xyz/487_1762446006892.m3u8
HGTV,http://2099.tv12.xyz/488_1762446006892.m3u8
Axn HD,http://2099.tv12.xyz/489_1762446006892.m3u8
Skysports F1,http://2099.tv12.xyz/490_1762446006892.m3u8
Skysports Cricket,http://2099.tv12.xyz/491_1762446006892.m3u8
Bloomberg News,http://2099.tv12.xyz/492_1762446006892.m3u8
Skysports EPL,http://2099.tv12.xyz/493_1762446006892.m3u8
Skysports Main Event,http://2099.tv12.xyz/494_1762446006892.m3u8
Skysports News,http://2099.tv12.xyz/495_1762446006892.m3u8
Al-Jazeera,http://2099.tv12.xyz/496_1762446006892.m3u8
港台,#genre#
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
鳳凰衛視·中文,http://r.jdshipin.com/cCCzW
鳳凰衛視·資訊,http://r.jdshipin.com/0Rp07
鳳凰衛視·香港,http://r.jdshipin.com/yDoTN
翡翠台 4K,https://cdn6.163189.xyz/163189/fct4k
翡翠台「字幕」,https://mytv.cdn.loc.cc/o12.php?id=fct
明珠台「字幕」,https://mytv.cdn.loc.cc/o12.php?id=mzt
TVB Plus,http://r.jdshipin.com/ndGgS
無綫新聞台,http://r.jdshipin.com/CkuBd
Now新聞台,https://cdn.163189.xyz/163189/now
Sky Sports F1,http://fortv.cc:8080/clarencekingrh@hotmail.com/pKgSdl4ZFX/35244
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
娛樂新聞台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB 星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
亞洲武俠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro 欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
iQIYI,http://php.jdshipin.com/smt.php?id=Qiyi
八度空間,http://cdn6.163189.xyz/163189/8tv
Channel 5,http://cdn6.163189.xyz/163189/ch5
Channel 8,http://cdn6.163189.xyz/163189/ch8
Channel U,http://cdn6.163189.xyz/163189/chu
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
Pearl,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
ViuTV6,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
翡翠华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳门Macau,http://php.jdshipin.com/PLTV/iptv.php?id=as
astro Aec,http://php.jdshipin.com/smt.php?id=AEC
astro Aod,http://php.jdshipin.com/smt.php?id=Aodhd
astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
astro全家,http://php.jdshipin.com/smt.php?id=Quanjia
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
Now爆谷台,http://pulltest-bj.alivecdn.com/live/hktv-09ali20mp.flv
Now星影台,http://pulltest-bj.alivecdn.com/live/hktv-09ali21mp.flv
PopC电影,http://pulltest-bj.alivecdn.com/live/hktv-09ali22mp.flv
美亚电影(粤),http://pulltest-bj.alivecdn.com/live/hktv-10ali1.00.4mp.flv
美亚电影(国),http://pulltest-bj.alivecdn.com/live/hktv-10ali1.00.5mp.flv
TVB生活台,http://pulltest-bj.alivecdn.com/live/hktv-10ali0.00.3mp.flv
TVB功夫(国),http://pulltest-bj.alivecdn.com/live/hktv-10ali0.00.2mp.flv
天映CM+,http://pulltest-bj.alivecdn.com/live/hktv-10ali1.00.3mp.flv
HUB娱家台,http://pulltest-bj.alivecdn.com/live/hktv-10ali3mp.flv
HUB都会台,http://pulltest-bj.alivecdn.com/live/hktv-10ali4mp.flv
唐人卫视频道,https://ntd02.akamaized.net/HD-NY/tracks-v3a1/mono.m3u8
中天新闻频玛,http://51.89.166.17:3002/index.php?id=ctinews
东森新闻频玛,http://51.89.166.17:3002/index.php?id=ettvnews
寰宇新闻频玛,http://51.89.166.17:3002/index.php?id=huanyuxinwen_twn
tvbs新闻频玛,http://51.89.166.17:3002/index.php?id=tvbs_n
年代新闻频玛,http://51.89.166.17:3002/index.php?id=niandainews_twn
民视新闻频玛,http://51.89.166.17:3002/index.php?id=ftvnew_taiwan
中视新闻频玛,http://51.89.166.17:3002/index.php?id=zhongshinews_twn
台视新闻频玛,http://51.89.166.17:3002/index.php?id=ttvnews_twn
非凡新闻频玛,http://51.89.166.17:3002/index.php?id=feifannews_twn
民视闽南频玛,http://51.89.166.17:3002/index.php?id=ftvhd_taiwan
中视闽南频玛,http://51.89.166.17:3002/index.php?id=zhongshihd_twn
华视闽南频玛,http://51.89.166.17:3002/index.php?id=ctshd_twn
台视闽南频玛,http://51.89.166.17:3002/index.php?id=ttv_taiwan
tvbs闽南频玛,http://51.89.166.17:3002/index.php?id=tvbs
tvbs欢乐频玛,http://51.89.166.17:3002/index.php?id=tvbshuanle_twn
民视第一频玛,http://51.89.166.17:3002/index.php?id=lunghuajingdian_twn
民视台湾频玛,http://51.89.166.17:3002/index.php?id=ftvtaiwan_twn
中视经典频玛,http://51.89.166.17:3002/index.php?id=zhongshi_twn
公视台语频玛,http://51.89.166.17:3002/index.php?id=ctv2_twn
台视综合频玛,http://51.89.166.17:3002/index.php?id=ttvzhonghe
中天娱乐频玛,http://51.89.166.17:3002/index.php?id=ctient
中天综合频玛,http://51.89.166.17:3002/index.php?id=ctizhonghe
中天亚洲频玛,http://51.89.166.17:3002/index.php?id=ctiasia_twn
八大第一频玛,http://51.89.166.17:3002/index.php?id=badafirst
八大综合频玛,http://51.89.166.17:3002/index.php?id=badazhonghe
八大戏剧频玛,http://51.89.166.17:3002/index.php?id=badadrama
八大娱乐频玛,http://51.89.166.17:3002/index.php?id=badaentertain
东森综合频玛,http://51.89.166.17:3002/index.php?id=ettvzhonghe
东森戏剧频玛,http://51.89.166.17:3002/index.php?id=ettvdrama
东森洋片频玛,http://51.89.166.17:3002/index.php?id=ettvwestern
东森电影频玛,http://51.89.166.17:3002/index.php?id=ettvmovie
东森幼幼频玛,http://51.89.166.17:3002/index.php?id=yoyo_twn
东森超视频玛,http://51.89.166.17:3002/index.php?id=ettvsuper
东森财经频玛,http://51.89.166.17:3002/index.php?id=ettvcaijing_twn
寰宇财经频玛,http://51.89.166.17:3002/index.php?id=huanyutaiwan_twn
华艺综合频玛,http://51.89.166.17:3002/index.php?id=weishichinese_twn
阿里郎综频玛,http://51.89.166.17:3002/index.php?id=arirang_twn
AXN电影频玛,http://51.89.166.17:3002/index.php?id=axn_twn
CInemax频玛,http://51.89.166.17:3002/index.php?id=cinemax_twn
HBo高清频玛,http://51.89.166.17:3002/index.php?id=hbohd_twn
HBo家庭频玛,http://51.89.166.17:3002/index.php?id=fyi_twn
好莱电影频玛,http://51.89.166.17:3002/index.php?id=hollywoodmovies_twn
龙祥电影频玛,http://51.89.166.17:3002/index.php?id=lungxiangtime_twn
龙华戏剧频玛,http://51.89.166.17:3002/index.php?id=lunghuaxiju_twn
龙华电影频玛,http://51.89.166.17:3002/index.php?id=xingwei_movie
龙华偶像频玛,http://51.89.166.17:3002/index.php?id=lunghuaidol_twn
龙华洋片频玛,http://51.89.166.17:3002/index.php?id=lunghuawestern_twn
纬来电影频玛,http://51.89.166.17:3002/index.php?id=videolandmovie
纬来日本频玛,http://51.89.166.17:3002/index.php?id=videolandjapan
纬来体育频玛,http://51.89.166.17:3002/index.php?id=videolandsport
纬来综合频玛,http://51.89.166.17:3002/index.php?id=videolandzonghe
纬来育乐频玛,http://51.89.166.17:3002/index.php?id=videolandyule
纬来精彩频玛,http://51.89.166.17:3002/index.php?id=videolandspecial_twn
靖天国际频玛,http://51.89.166.17:3002/index.php?id=jingtianintl_twn
靖天卡通频玛,http://51.89.166.17:3002/index.php?id=jingtiancartoon_twn
大爱壹台频玛,http://51.89.166.17:3002/index.php?id=daai_twn
大爱贰台频玛,http://51.89.166.17:3002/index.php?id=daai2_twn
好消息贰频玛,http://51.89.166.17:3002/index.php?id=good2_twn
三立闽南频玛,http://51.89.166.17:3002/index.php?id=sanlitaiwan
三立戏剧频玛,http://51.89.166.17:3002/index.php?id=sanlixiju_twn
三立综合频玛,http://51.89.166.17:3002/index.php?id=sanlizhonghe
三立都会频玛,http://51.89.166.17:3002/index.php?id=sanlidouhui
ELta影剧频玛,http://51.89.166.17:3002/index.php?id=eltayingju_twn
ELta综合频玛,http://51.89.166.17:3002/index.php?id=eltazonghe_twn
ELTA体1频玛,http://51.89.166.17:3002/index.php?id=eltasport_twn
ELTA体2频玛,http://51.89.166.17:3002/index.php?id=eltasport2_twn
ELTA体3频玛,http://51.89.166.17:3002/index.php?id=eltasport3_twn
Eleven一频玛,http://51.89.166.17:3002/index.php?id=golfchannel_twn
博斯无限频玛,http://51.89.166.17:3002/index.php?id=bosiunlimited_twn
博斯网球频玛,http://51.89.166.17:3002/index.php?id=bositennis_twn
博斯运动壹玛,http://51.89.166.17:3002/index.php?id=bosisport1_twn
博斯运动贰玛,http://51.89.166.17:3002/index.php?id=bosisport2_twn
博斯高球壹玛,http://51.89.166.17:3002/index.php?id=bosigolf1_twn
博斯高球贰玛,http://51.89.166.17:3002/index.php?id=bosigolf2_twn
探索亚洲频玛,http://51.89.166.17:3002/index.php?id=discoverytwn_twn
国家地理频玛,http://51.89.166.17:3002/index.php?id=natgeohd_twn
野生动物频玛,http://51.89.166.17:3002/index.php?id=natgeowild_twn
动物星球频玛,http://51.89.166.17:3002/index.php?id=animalplanet_twn
美食星球频玛,http://51.89.166.17:3002/index.php?id=foodplanet_twn
亚洲美食频玛,http://51.89.166.17:3002/index.php?id=afc_twn
亚洲旅游频玛,http://51.89.166.17:3002/index.php?id=asiatravel_twn
亚洲TLC频玛,http://51.89.166.17:3002/index.php?id=tlc_twn
EYE-旅游频玛,http://51.89.166.17:3002/index.php?id=eyetvtravel_twn
EYE-戏剧频玛,http://51.89.166.17:3002/index.php?id=eyetvxiju_twn
MTv高清频玛,http://51.89.166.17:3002/index.php?id=mtvhd_twn
咪咕央视,#genre#
CCTV-01咪咕,http://go.bkpcp.top/mg/cctv1
CCTV-02咪咕,http://go.bkpcp.top/mg/cctv2
CCTV-03咪咕,http://go.bkpcp.top/mg/cctv3
CCTV-04咪咕,http://go.bkpcp.top/mg/cctv4
CCTV-05咪咕,http://go.bkpcp.top/mg/cctv5
CCTV-5+咪咕,http://go.bkpcp.top/mg/cctv5p
CCTV-06高码,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8
CCTV-07咪咕,http://go.bkpcp.top/mg/cctv7
CCTV-08咪咕,http://go.bkpcp.top/mg/cctv8
CCTV-09咪咕,http://go.bkpcp.top/mg/cctv9
CCTV-10咪咕,http://go.bkpcp.top/mg/cctv10
CCTV-11咪咕,http://go.bkpcp.top/mg/cctv11
CCTV-12咪咕,http://go.bkpcp.top/mg/cctv12
CCTV-13咪咕,http://go.bkpcp.top/mg/cctv13
CCTV-14咪咕,http://go.bkpcp.top/mg/cctv14
CCTV-15咪咕,http://go.bkpcp.top/mg/cctv15
CCTV-16咪咕,http://go.bkpcp.top/mg/cctv16
CCTV-17咪咕,http://go.bkpcp.top/mg/cctv17
cct4欧洲咪咕,http://go.bkpcp.top/mg/cctv4o
cct4美洲咪咕,http://go.bkpcp.top/mg/cctv4m
CGTN-西咪咕,http://go.bkpcp.top/mg/cgtne
CGTN-阿咪咕,http://go.bkpcp.top/mg/cgtna
CGTN-法咪咕,http://go.bkpcp.top/mg/cgtnf
北京卫视咪咕,http://go.bkpcp.top/mg/bjws
东方卫视咪咕,http://go.bkpcp.top/mg/dfws
浙江卫视咪咕,http://go.bkpcp.top/mg/zjws
江苏卫视咪咕,http://go.bkpcp.top/mg/jsws
湖南卫视咪咕,http://go.bkpcp.top/mg/hunws
广东卫视咪咕,http://go.bkpcp.top/mg/gdws
深圳卫视咪4k,http://go.bkpcp.top/mg/szws
山东卫视咪咕,http://go.bkpcp.top/mg/sdws
河南卫视咪咕,http://go.bkpcp.top/mg/hnws
江西卫视咪咕,http://go.bkpcp.top/mg/jxws
湖北卫视咪咕,http://go.bkpcp.top/mg/hubws
海南卫视咪咕,http://go.bkpcp.top/mg/hinws
陕西卫视咪咕,http://go.bkpcp.top/mg/sxws
兵团卫视咪咕,http://go.bkpcp.top/mg/btws
黑龙江视咪咕,http://go.bkpcp.top/mg/hljws
吉林卫视咪咕,http://go.bkpcp.top/mg/jlws
辽宁卫视咪咕,http://go.bkpcp.top/mg/lnws
甘肃卫视咪咕,http://go.bkpcp.top/mg/gsws
青海卫视咪咕,http://go.bkpcp.top/mg/qhws
东南卫视咪咕,http://go.bkpcp.top/mg/dnws
广西卫视咪咕,http://go.bkpcp.top/mg/gxws
云南卫视咪咕,http://go.bkpcp.top/mg/ynws
贵州卫视咪咕,http://go.bkpcp.top/mg/gzws
宁夏卫视咪咕,http://go.bkpcp.top/mg/nxws
新疆卫视咪咕,http://go.bkpcp.top/mg/xjws
西藏卫视咪咕,http://go.bkpcp.top/mg/xzws
CCTV1高清,http://ygbh.site/php/bfgd.php?id=201
CCTV1高清,http://ygbh.site/php/bfgd.php?id=484
CCTV1高清,http://ygbh.site/php/bfgd.php?id=488
CCTV1高清,http://ygbh.site/php/bfgd.php?id=489
CCTV2高清,http://ygbh.site/php/bfgd.php?id=061
CCTV3高清,http://ygbh.site/php/bfgd.php?id=062
CCTV4高清,http://ygbh.site/php/bfgd.php?id=063
CCTV5高清,http://ygbh.site/php/bfgd.php?id=064
CCTV5+高清,http://ygbh.site/php/bfgd.php?id=246
CCTV6高清,http://ygbh.site/php/bfgd.php?id=065
CCTV7高清,http://ygbh.site/php/bfgd.php?id=127
CCTV8高清,http://ygbh.site/php/bfgd.php?id=066
CCTV9高清,http://ygbh.site/php/bfgd.php?id=128
CCTV10高清,http://ygbh.site/php/bfgd.php?id=129
CCTV11高清,http://ygbh.site/php/bfgd.php?id=130
CCTV12高清,http://ygbh.site/php/bfgd.php?id=131
CCTV13高清,http://ygbh.site/php/bfgd.php?id=067
CCTV14高清,http://ygbh.site/php/bfgd.php?id=132
CCTV15高清,http://ygbh.site/php/bfgd.php?id=133
CCTV17高清,http://ygbh.site/php/bfgd.php?id=204
CETV1高清,http://ygbh.site/php/bfgd.php?id=135
CETV2,http://ygbh.site/php/bfgd.php?id=492
CGTN,http://ygbh.site/php/bfgd.php?id=134
CGTN西班牙语,http://ygbh.site/php/bfgd.php?id=306
CGTN阿拉伯语,http://ygbh.site/php/bfgd.php?id=308
CGTN法语,http://ygbh.site/php/bfgd.php?id=307
CGTN,http://ygbh.site/php/bfgd.php?id=305
CGTN俄语,http://ygbh.site/php/bfgd.php?id=309
求索动物,http://ygbh.site/php/bfgd.php?id=287
求索生活,http://ygbh.site/php/bfgd.php?id=288
求索地理,http://ygbh.site/php/bfgd.php?id=286
国学频道,http://ygbh.site/php/bfgd.php?id=169
发现之旅,http://ygbh.site/php/bfgd.php?id=151
老故事,http://ygbh.site/php/bfgd.php?id=166
女性时尚,http://ygbh.site/php/bfgd.php?id=176
世界地理,http://ygbh.site/php/bfgd.php?id=177
江苏卫视高清,http://ygbh.site/php/bfgd.php?id=085
天津卫视高清,http://ygbh.site/php/bfgd.php?id=084
湖南卫视高清,http://ygbh.site/php/bfgd.php?id=086
北京卫视高清,http://ygbh.site/php/bfgd.php?id=083
黑龙江卫视高清,http://ygbh.site/php/bfgd.php?id=095
广东卫视高清,http://ygbh.site/php/bfgd.php?id=092
东方卫视高清,http://ygbh.site/php/bfgd.php?id=093
浙江卫视高清,http://ygbh.site/php/bfgd.php?id=094
吉林卫视高清,http://ygbh.site/php/bfgd.php?id=097
安徽卫视高清,http://ygbh.site/php/bfgd.php?id=096
江西卫视高清,http://ygbh.site/php/bfgd.php?id=098
山东卫视高清,http://ygbh.site/php/bfgd.php?id=099
贵州卫视高清,http://ygbh.site/php/bfgd.php?id=101
深圳卫视高清,http://ygbh.site/php/bfgd.php?id=100
湖北卫视高清,http://ygbh.site/php/bfgd.php?id=102
四川卫视高清,http://ygbh.site/php/bfgd.php?id=103
陕西卫视高清,http://ygbh.site/php/bfgd.php?id=512
河南卫视高清,http://ygbh.site/php/bfgd.php?id=339
海南卫视高清,http://ygbh.site/php/bfgd.php?id=473
云南卫视高清,http://ygbh.site/php/bfgd.php?id=482
东南卫视高清,http://ygbh.site/php/bfgd.php?id=483
重温经典,http://ygbh.site/php/bfgd.php?id=636
金鹰卡通,http://ygbh.site/php/bfgd.php?id=105
河南卫视,http://ygbh.site/php/bfgd.php?id=104
北京卡酷少儿,http://ygbh.site/php/bfgd.php?id=106
重庆卫视高清,http://ygbh.site/php/bfgd.php?id=107
山西卫视,http://ygbh.site/php/bfgd.php?id=109
河北卫视高清,http://ygbh.site/php/bfgd.php?id=108
青海卫视,http://ygbh.site/php/bfgd.php?id=111
内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
山东教育卫视,http://ygbh.site/php/bfgd.php?id=112
北京纪实科教高清,http://ygbh.site/php/bfgd.php?id=113
广西卫视高清,http://ygbh.site/php/bfgd.php?id=116
云南卫视,http://ygbh.site/php/bfgd.php?id=115
宁夏卫视,http://ygbh.site/php/bfgd.php?id=118
陕西卫视,http://ygbh.site/php/bfgd.php?id=114
延边卫视,http://ygbh.site/php/bfgd.php?id=117
甘肃卫视,http://ygbh.site/php/bfgd.php?id=119
西藏卫视,http://ygbh.site/php/bfgd.php?id=121
农林卫视,http://ygbh.site/php/bfgd.php?id=122
兵团卫视,http://ygbh.site/php/bfgd.php?id=124
家庭影院,http://ygbh.site/php/bfgd.php?id=289
家庭剧场,http://ygbh.site/php/bfgd.php?id=290
外国影院,http://ygbh.site/php/bfgd.php?id=291
综艺,http://ygbh.site/php/bfgd.php?id=292
